Rank,Population Growth Rate,City,State,Population
28441,-50.98%,West Sullivan, MO,50
28441,-50.98%,Lance Creek, WY,25
28443,-50.98%,Eielson, AK,"2,647"
28444,-51.00%,Narcissa, OK,49
28445,-51.01%,Robbins, TN,219
28446,-51.01%,Colonial Heights, TN,"3,462"
28447,-51.02%,Cullison, KS,48
28448,-51.03%,Queets, WA,167
28449,-51.06%,Waukeenah, FL,208
28450,-51.06%,East Amana, IA,46
28450,-51.06%,Encino, NM,46
28452,-51.08%,Butlerville, OH,113
28453,-51.08%,Butlerville, IN,248
28454,-51.09%,O Brien, OR,112
28455,-51.09%,Kimball, WV,201
28456,-51.15%,Linwood, NY,64
28457,-51.20%,Midville, GA,223
28458,-51.21%,Lamont, FL,101
28459,-51.23%,Mcdonald Chapel, AL,514
28460,-51.33%,Bickleton, WA,55
28461,-51.35%,Shiloh, SC,126
28461,-51.35%,Susitna, AK,18
28463,-51.39%,Badger, SD,70
28464,-51.43%,Alpine, OR,136
28465,-51.45%,Stockdale, OH,84
28466,-51.46%,Spring Garden, AL,183
28467,-51.50%,Lake View, TX,81
28468,-51.52%,Wood, SD,32
28468,-51.52%,Blandville, KY,48
28470,-51.54%,Blakeslee, OH,63
28471,-51.56%,False Pass, AK,31
28472,-51.56%,Brasher Falls, NY,449
28473,-51.61%,Netos, TX,15
28474,-51.63%,Salado, TX,"1,681"
28475,-51.64%,Elberta, MI,221
28476,-51.65%,Smith Island, MD,176
28477,-51.67%,Eagle Rock, MO,116
28478,-51.69%,Chiawuli Tak, AZ,43
28479,-51.70%,Fair Garden, TN,384
28480,-51.70%,Forksville, PA,71
28481,-51.71%,Hobucken, NC,113
28482,-51.72%,Darrtown, OH,364
28482,-51.72%,Elgin, TN,154
28484,-51.77%,El Rancho Vela, TX,218
28485,-51.83%,Judith Gap, MT,79
28486,-51.85%,Deputy, IN,13
28487,-51.90%,Arrow Rock, MO,38
28488,-51.92%,Milford, MO,25
28489,-51.99%,Dorrington, CA,349
28490,-52.00%,Golden Gate, IL,48
28490,-52.00%,Sarles, ND,12
28492,-52.03%,Oakville, CA,59
28493,-52.07%,Dixie, WV,185
28494,-52.08%,Baker, NV,23
28495,-52.11%,Robinson, ND,34
28496,-52.13%,Sedalia, CO,101
28497,-52.15%,Goehner, NE,89
28498,-52.16%,Bennett, NC,133
28499,-52.19%,Drysdale, AZ,175
28500,-52.19%,Fredericksburg, PA,545
28501,-52.24%,Lake Roberts Heights, NM,32
28501,-52.24%,Grayridge, MO,64
28503,-52.27%,Wakulla, NC,147
28503,-52.27%,Lake Louise, AK,42
28505,-52.35%,Whitmer, WV,81
28506,-52.38%,Morningside, SD,60
28507,-52.46%,Oscarville, AK,29
28508,-52.46%,Bowers, PA,251
28509,-52.48%,Fort Stewart, GA,"5,325"
28510,-52.52%,Klukwan, AK,66
28511,-52.53%,Woodland Hills, NE,141
28512,-52.56%,Muddy, IL,37
28513,-52.61%,Oxford, NJ,"1,082"
28514,-52.63%,Loraine, ND,9
28515,-52.67%,Farmington, CA,124
28516,-52.69%,Camas, MT,44
28517,-52.78%,Hassell, NC,34
28518,-52.82%,Peach Orchard, AR,92
28519,-52.85%,Zena, OK,58
28520,-52.87%,Whitney, NE,41
28521,-52.92%,Pardeesville, PA,338
28522,-52.94%,Mcbaine, MO,8
28522,-52.94%,East Peru, IA,72
28524,-53.00%,Pilot Point, AK,47
28525,-53.01%,Nelson Lagoon, AK,39
28526,-53.03%,Rosston, OK,31
28527,-53.06%,Havana, AR,184
28527,-53.06%,Lake Lindsey, FL,23
28529,-53.08%,Chenoweth, OR,"1,601"
28530,-53.09%,Pine Grove, OR,76
28531,-53.11%,Encino, TX,83
28532,-53.13%,Paradise, KS,30
28533,-53.16%,Bluff City, AR,74
28534,-53.19%,Loomis, SD,22
28535,-53.24%,Turner, MI,65
28536,-53.24%,Chewsville, MD,137
28537,-53.27%,Flint Hill, VA,150
28538,-53.28%,Bombay Beach, CA,171
28539,-53.30%,Cusick, WA,99
28540,-53.31%,Wallins Creek, KY,120
28541,-53.33%,Krupp, WA,28
28541,-53.33%,Harris, MO,49
28541,-53.33%,Ferney, SD,28
28541,-53.33%,Onaka, SD,14
28545,-53.39%,Belmar, NE,110
28546,-53.40%,Burchard, NE,48
28547,-53.41%,Kelleys Island, OH,171
28548,-53.45%,Lignite, ND,81
28549,-53.47%,Cressey, CA,322
28550,-53.49%,Picuris Pueblo, NM,40
28550,-53.49%,Streeter, ND,80
28552,-53.50%,Morrison Crossroad, AL,219
28553,-53.57%,Hamberg, ND,13
28553,-53.57%,Salineno North, TX,26
28555,-53.61%,Datto, AR,45
28556,-53.66%,Guadalupe-Guerra, TX,19
28557,-53.69%,Velarde, NM,251
28558,-53.73%,Westview Circle, WY,31
28559,-53.78%,Glendale, SC,159
28560,-53.85%,Artas, SD,6
28560,-53.85%,Dycusburg, KY,18
28560,-53.85%,Sedan, MN,30
28563,-53.90%,Pondsville, MD,71
28564,-53.94%,Savageville, VA,76
28565,-53.98%,Alder, WA,133
28566,-53.99%,El Chaparral, TX,98
28567,-54.02%,Oak Ridge, TX,103
28568,-54.03%,Dos Palos Y, CA,171
28569,-54.05%,Washington, CA,17
28569,-54.05%,Bancroft, SD,17
28571,-54.10%,Florence, MN,28
28572,-54.12%,Ackworth, IA,39
28573,-54.24%,Zarate, TX,27
28574,-54.25%,Bremen, KY,167
28575,-54.26%,Labish Village, OR,172
28576,-54.30%,Ramah, NM,186
28577,-54.34%,Mcintire, IA,79
28578,-54.37%,Marrowbone, KY,209
28579,-54.47%,Redwood, OR,"2,661"
28580,-54.47%,Barnard, KS,56
28581,-54.48%,Naples, IL,61
28582,-54.48%,Wittmann, AZ,376
28583,-54.53%,Grant, OK,226
28584,-54.55%,Lake City, CA,35
28584,-54.55%,Mountain Center, CA,75
28584,-54.55%,Orin, WY,55
28584,-54.55%,Owl Creek, WY,5
28584,-54.55%,Silver Lake, OR,50
28589,-54.60%,Dulac, LA,"1,116"
28590,-54.63%,Rose, OK,142
28591,-54.64%,Pelzer, SC,44
28592,-54.67%,Alexander, KS,34
28593,-54.72%,Ashland, OK,24
28594,-54.73%,Springville, CA,502
28595,-54.78%,Larsen Bay, AK,52
28596,-54.81%,Mount Vernon, VA,"12,917"
28597,-54.84%,Carmet, CA,14
28598,-54.88%,Lemoyne, NE,37
28598,-54.88%,Moquino, NM,37
28600,-54.90%,Melvin Village, NH,129
28601,-54.90%,Long Lake, WI,23
28601,-54.90%,Fairdale, ND,23
28603,-54.91%,Waverly, WV,234
28604,-54.93%,Casa Blanca, TX,32
28605,-54.98%,Saint Marys, CO,113
28606,-55.00%,Escondida, NM,18
28607,-55.02%,City Of Creede, CO,188
28608,-55.04%,Cal Nev Ari, NV,125
28609,-55.04%,Shageluk, AK,58
28609,-55.04%,Viola, TN,58
28611,-55.06%,Pleasant Valley, AK,280
28612,-55.11%,Morganville, NJ,"5,052"
28613,-55.11%,Johannesburg, CA,79
28614,-55.15%,Melstone, MT,61
28615,-55.17%,Hico, WV,117
28616,-55.22%,Edgewood, CA,30
28617,-55.23%,Clifton, SC,325
28618,-55.26%,Spencer, ID,17
28619,-55.32%,Correll, MN,21
28620,-55.34%,Mcgrew, NE,46
28621,-55.35%,Friendly, WV,71
28622,-55.36%,Elk Falls, KS,50
28623,-55.36%,Cassville, WV,708
28624,-55.38%,Whitley Gardens, CA,166
28625,-55.42%,Roosevelt, MN,74
28626,-55.43%,Proctor, OK,152
28627,-55.48%,Edroy, TX,187
28628,-55.48%,Diomede, AK,65
28629,-55.49%,Brandywine, WV,158
28630,-55.53%,Stewartsville, NJ,173
28631,-55.56%,Stockville, NE,16
28631,-55.56%,Poso Park, CA,4
28631,-55.56%,Auburn, ND,8
28634,-55.61%,Cashiers, NC,87
28635,-55.63%,Ballou, OK,63
28636,-55.70%,Magnet, NE,35
28636,-55.70%,Gorman, MD,35
28638,-55.91%,Delaplaine, AR,56
28639,-56.00%,Pedro Bay, AK,22
28639,-56.00%,Barry, MN,11
28641,-56.03%,Goodsprings, NV,102
28642,-56.06%,Hammond, MN,87
28643,-56.11%,Katherine, AZ,79
28644,-56.14%,Simpson, KS,50
28645,-56.19%,Makena, HI,99
28646,-56.20%,South Naknek, AK,60
28647,-56.22%,Vansant, VA,433
28648,-56.24%,Sierra City, CA,263
28649,-56.35%,Anton Chico, NM,55
28650,-56.36%,Pomeroy, PA,151
28651,-56.48%,Tina, MO,84
28652,-56.52%,Bynum, MT,40
28652,-56.52%,Methow, WA,20
28654,-56.57%,Vredenburgh, AL,142
28655,-56.58%,Maunawili, HI,"2,114"
28656,-56.60%,Newport, OH,125
28657,-56.60%,Sexton, IA,46
28657,-56.60%,Cedar Point, KS,23
28659,-56.63%,Austinburg, OH,350
28660,-56.66%,Troy, VT,153
28661,-56.67%,Placerville, ID,26
28662,-56.68%,Manitou, KY,107
28663,-56.74%,Hargill, TX,295
28664,-56.76%,Cuevitas, TX,16
28665,-56.78%,Solana, FL,437
28666,-56.82%,Alto Bonito Heights, TX,415
28667,-56.83%,Waimalu, HI,"12,680"
28668,-56.90%,Aspinwall, IA,25
28669,-56.93%,Alamo, IN,59
28670,-56.94%,Langdon, KS,31
28671,-56.96%,Wilsall, MT,102
28672,-56.98%,Tatums, OK,74
28673,-57.06%,Birch River, WV,70
28674,-57.14%,Disautel, WA,15
28674,-57.14%,Roswell, SD,9
28674,-57.14%,Oak Hill, KS,15
28674,-57.14%,New Middletown, IN,33
28674,-57.14%,Edna Bay, AK,21
28674,-57.14%,Prattville, CA,12
28680,-57.25%,Ocean Beach, NY,59
28681,-57.29%,Whitehawk, CA,41
28682,-57.30%,Dennis, OK,79
28683,-57.30%,Harmonsburg, PA,152
28684,-57.31%,New Pine Creek, OR,108
28685,-57.32%,Peoria, CO,70
28686,-57.32%,Kalihiwai, HI,306
28687,-57.35%,Kenilworth, UT,90
28688,-57.53%,New Albany, KS,31
28689,-57.58%,Kilgore, NE,42
28690,-57.62%,Bodega Bay, CA,603
28691,-57.63%,Brian Head, UT,50
28691,-57.63%,New Church, VA,175
28693,-57.64%,Winston, NM,61
28694,-57.64%,Edwards, CA,"2,503"
28695,-57.65%,Andrews, MD,"3,356"
28696,-57.66%,Skwentna, AK,47
28697,-57.69%,Carrick, CA,66
28697,-57.69%,Shoshone, CA,22
28697,-57.69%,Spring Brook, ND,11
28700,-57.71%,Herron Island, WA,74
28701,-57.76%,Sellers, SC,117
28702,-57.79%,La Paloma Addition Colonia, TX,168
28703,-57.79%,Clara, MS,298
28704,-57.84%,Richvale, CA,86
28705,-57.89%,Mylo, ND,8
28706,-57.94%,Sherrill, AR,53
28707,-57.94%,Mahaska, KS,45
28708,-58.02%,Pleasant Plain, IA,55
28708,-58.02%,Paradise Heights, FL,550
28710,-58.02%,Butteville, OR,123
28711,-58.08%,Alpha, MI,83
28712,-58.09%,Abiquiu, NM,57
28713,-58.11%,Gutierrez, TX,31
28714,-58.14%,Stotesbury, MO,18
28715,-58.19%,Peconic, NY,452
28716,-58.33%,Pinhook, MO,20
28716,-58.33%,Marie, AR,45
28718,-58.37%,Tecolote, NM,97
28719,-58.37%,Union Level, VA,184
28720,-58.39%,Hope, AK,57
28721,-58.41%,King William, VA,89
28722,-58.54%,Sereno Del Mar, CA,51
28723,-58.56%,Farmington, KY,150
28724,-58.57%,Lebanon, NE,29
28725,-58.70%,New Falcon, TX,76
28726,-58.76%,Enders, NE,40
28727,-58.77%,Genoa, CO,87
28728,-58.78%,Pike Creek, DE,"8,142"
28729,-58.82%,Chicken, AK,7
28730,-58.87%,Fidelis, FL,51
28731,-58.89%,Topeka, IL,37
28732,-58.93%,Gunnison, MS,260
28733,-58.93%,Cynthiana, OH,23
28734,-58.95%,Plover, IA,39
28735,-59.05%,Trego-Rohrersville Station, MD,86
28736,-59.17%,Kings Point, MT,69
28737,-59.18%,Daphnedale Park, CA,20
28738,-59.20%,Shamrock, OK,51
28739,-59.21%,Archer, NE,62
28740,-59.22%,Donald, WA,73
28741,-59.22%,Silex, MO,84
28742,-59.26%,Manchester, MN,33
28742,-59.26%,Marysville, IA,22
28742,-59.26%,Penalosa, KS,11
28745,-59.30%,Wrigley, TN,162
28746,-59.30%,Lebanon, SD,35
28747,-59.31%,Nellis, NV,"3,620"
28748,-59.33%,Dugway, UT,820
28749,-59.34%,Evan, MN,37
28750,-59.37%,Captiva, FL,154
28751,-59.40%,Snake Creek, OK,121
28752,-59.46%,Ramos, TX,90
28752,-59.46%,Pleasanton, IA,15
28754,-59.52%,Bull Hollow, OK,34
28755,-59.55%,Edie, PA,36
28756,-59.60%,Dutchtown, MO,40
28757,-59.62%,Trego, WI,107
28758,-59.78%,Loma, MT,37
28759,-59.80%,Los Ebanos, TX,162
28760,-59.80%,Skedee, OK,41
28761,-59.81%,Ihlen, MN,43
28762,-59.84%,Fair Oaks, OK,49
28763,-60.00%,San Jose CDP, NM,102
28763,-60.00%,Oxly, MO,80
28763,-60.00%,Brownlee, NE,6
28763,-60.00%,Duran, NM,2
28763,-60.00%,Chignik Lake, AK,58
28763,-60.00%,Hilltop, TX,120
28763,-60.00%,Paradise Hill, OK,40
28763,-60.00%,Storla, SD,6
28771,-60.07%,Watson, AR,115
28772,-60.09%,Yucca, AZ,89
28773,-60.14%,Sagaponack, NY,232
28774,-60.20%,Thomasville, MO,39
28775,-60.27%,Aten, NE,58
28776,-60.29%,San Fernando, TX,27
28777,-60.32%,Mendeltna, AK,25
28778,-60.33%,Kingston, NM,96
28779,-60.34%,Whitestone Logging Camp, AK,46
28779,-60.34%,Bevington, IA,23
28781,-60.35%,Doyle, TX,113
28782,-60.44%,Lisbon, FL,108
28783,-60.53%,Carlton, KS,15
28784,-60.56%,Florence, IL,28
28785,-60.61%,Burr, NE,26
28786,-60.65%,Hastings, OK,61
28787,-60.71%,Birch Creek, AK,11
28788,-60.83%,Vale Summit, MD,47
28789,-60.87%,Garden City, IA,36
28789,-60.87%,Nara Visa, NM,45
28789,-60.87%,Conway, ND,9
28789,-60.87%,Gascoyne, ND,9
28793,-60.98%,Pickens, WV,32
28794,-61.04%,Collegeville, IN,337
28795,-61.05%,Zarephath, NJ,37
28796,-61.11%,Van Tassell, WY,7
28797,-61.17%,Wolf Summit, WV,106
28798,-61.22%,Belvidere, NE,38
28799,-61.27%,Maysville, CO,55
28800,-61.33%,Dahlgren Center, VA,674
28801,-61.33%,Red Feather Lakes, CO,203
28802,-61.34%,Clallam Bay, WA,341
28803,-61.36%,Kansas, OH,114
28804,-61.36%,Beaverdam, NV,17
28805,-61.48%,Fort Smith, MT,47
28806,-61.48%,Lasana, TX,52
28807,-61.54%,Pace, MS,140
28807,-61.54%,Dering Harbor, NY,5
28807,-61.54%,Dellview, NC,5
28807,-61.54%,Heimdal, ND,5
28811,-61.60%,Waverly, FL,740
28812,-61.60%,Tierra Grande, TX,139
28813,-61.61%,Ellenton, GA,129
28813,-61.61%,Falkland, NC,43
28813,-61.61%,Martinez Lake, AZ,43
28816,-61.66%,Blanco, NM,166
28817,-61.76%,Conchas Dam, NM,65
28817,-61.76%,Worton, MD,52
28819,-61.78%,Abeytas, NM,60
28820,-61.82%,Commerce, MO,42
28820,-61.82%,Rowes Run, PA,336
28822,-61.86%,New Haven, IA,37
28822,-61.86%,Mountain View, NM,37
28824,-62.00%,Endicott, WA,236
28825,-62.08%,Owl Ranch, TX,113
28826,-62.10%,Little Britain, PA,83
28827,-62.18%,Princeton, ID,59
28828,-62.23%,Opdyke West, TX,71
28829,-62.24%,Barclay, MD,54
28830,-62.26%,Ponshewaing, MI,20
28831,-62.32%,Sunizona, AZ,205
28832,-62.38%,Moonshine, LA,114
28833,-62.50%,Elkport, IA,33
28833,-62.50%,Cooke City, MT,21
28833,-62.50%,Mina, NV,33
28833,-62.50%,Tavistock, NJ,9
28837,-62.53%,Scraper, OK,178
28838,-62.60%,Unity, OR,49
28839,-62.96%,Port Alexander, AK,30
28840,-63.05%,Sageville, IA,75
28841,-63.06%,Merrifield, MN,99
28842,-63.10%,Wright-Patterson, OH,"2,456"
28843,-63.25%,Pie Town, NM,61
28844,-63.30%,Lower Salem, OH,40
28845,-63.33%,Crows Landing, CA,194
28846,-63.33%,National, MD,11
28847,-63.38%,Pistol River, OR,26
28848,-63.41%,Mooers, NY,161
28849,-63.50%,Indian Springs, MD,50
28850,-63.59%,Blanchard, ID,150
28851,-63.64%,Centerville, NC,36
28851,-63.64%,Riegelwood, NC,228
28851,-63.64%,Elliott, ND,16
28854,-63.77%,Angle Inlet, MN,25
28855,-63.81%,Rosalia, KS,93
28856,-63.87%,Woodruff, AZ,69
28857,-63.92%,Adak, AK,114
28858,-63.93%,Cobbtown, FL,44
28859,-64.03%,Flat Rock, OH,50
28860,-64.04%,Walshville, IL,32
28861,-64.08%,San Mar, MD,185
28862,-64.09%,West Kootenai, MT,121
28863,-64.22%,Robins, GA,"1,413"
28864,-64.24%,Rest Haven, GA,54
28865,-64.29%,Tonopah, AZ,20
28865,-64.29%,Veteran, WY,10
28867,-64.44%,Boykin, GA,192
28868,-64.47%,Bigfoot, TX,108
28869,-64.77%,Mountain Home AFB CDP, ID,"3,133"
28870,-64.81%,Radom, IL,139
28871,-64.85%,Wilson City, MO,58
28872,-64.86%,Healy Lake, AK,13
28873,-64.88%,Chauncey, WV,255
28874,-64.90%,Meridian Station, MS,649
28875,-64.91%,Bryce, AZ,100
28876,-64.94%,Emmet, NE,27
28877,-64.95%,Four Lakes, WA,143
28878,-64.96%,Ebony, VA,89
28879,-65.00%,Woodworth, ND,28
28880,-65.03%,Pelican, AK,57
28881,-65.08%,Conway, IA,22
28881,-65.08%,Flor Del Rio, TX,110
28883,-65.13%,Florissant, CO,53
28884,-65.14%,Cartago, CA,38
28885,-65.15%,Villa Del Sol, TX,46
28886,-65.17%,Corral City, TX,31
28887,-65.22%,Willis, KS,24
28888,-65.24%,Tanner, WA,"1,031"
28889,-65.30%,Garceno, TX,499
28890,-65.38%,Kent, IA,18
28891,-65.47%,Aucilla, FL,106
28892,-65.49%,Chilili, NM,39
28893,-65.52%,Livengood, AK,10
28894,-65.57%,Humboldt, MN,21
28895,-65.63%,Boys Ranch, TX,77
28896,-65.68%,Dudleyville, AZ,454
28897,-65.71%,Greenvale, NY,765
28898,-65.71%,Amity, MO,24
28898,-65.71%,Odessa, NE,48
28900,-65.72%,Gabbs, NV,109
28901,-65.79%,Black Springs, AR,39
28902,-65.81%,Saint Vincent, MN,40
28903,-65.86%,Tri Lakes, IN,"1,340"
28904,-65.91%,Bristow, NE,30
28905,-65.96%,El Rancho, CA,16
28906,-66.00%,Hublersburg, PA,17
28907,-66.04%,Tylersburg, PA,90
28908,-66.39%,Lewistown, OH,121
28909,-66.41%,Chilcoot-Vinton, CA,130
28910,-66.67%,Hobart Bay, AK,1
28910,-66.67%,Rampart, AK,15
28910,-66.67%,Darwin, CA,18
28910,-66.67%,Grano, ND,3
28910,-66.67%,Spiritwood, ND,9
28910,-66.67%,Verdon, SD,2
28910,-66.67%,Pioneer, IA,7
28910,-66.67%,Wilmore, KS,19
28910,-66.67%,Port Tobacco Village, MD,5
28910,-66.67%,Cowles, NE,16
28920,-66.87%,Supai, AZ,54
28921,-66.90%,Van Voorhis, PA,139
28922,-66.99%,La Puerta, TX,540
28923,-67.00%,Woods Landing-Jelm, WY,33
28924,-67.03%,Silver Peak, NV,91
28925,-67.10%,Bondurant, WY,51
28926,-67.17%,Glorieta, NM,282
28927,-67.19%,Triplett, MO,21
28928,-67.20%,Empire, NV,41
28929,-67.23%,Riverview, SC,232
28930,-67.39%,Jericho, AR,60
28931,-67.46%,So-Hi, AZ,300
28932,-67.65%,Arrowhead Springs, WY,22
28932,-67.65%,Cedar Springs, GA,22
28934,-67.67%,Bear Valley, CA,43
28935,-67.69%,Arlington, NY,"4,033"
28936,-67.75%,Twin Forks, NM,99
28937,-67.86%,Barada, NE,9
28938,-68.00%,Tinsman, AR,24
28939,-68.05%,Kenny Lake, AK,131
28940,-68.14%,Spring Gap, MD,36
28941,-68.18%,Granger, MO,14
28941,-68.18%,Ivanof Bay, AK,7
28943,-68.37%,Brunswick Station, ME,478
28944,-68.42%,Pacific Beach, WA,138
28944,-68.42%,Bigelow, MO,12
28944,-68.42%,Gardena, ND,12
28947,-68.46%,Dora, NM,41
28948,-68.48%,Mabie, CA,52
28949,-68.49%,Leisure Village West, NJ,"3,493"
28950,-68.52%,Delway, NC,85
28951,-68.75%,Zion, OK,15
28951,-68.75%,Tolstoy, SD,20
28953,-69.04%,Roseland, IN,560
28954,-69.07%,Cucumber, WV,30
28955,-69.09%,Tuttle, CA,17
28956,-69.23%,Lutak, AK,12
28957,-69.26%,Mayking, KY,158
28958,-69.31%,East Montpelier, VT,62
28959,-69.39%,Egeland, ND,15
28960,-69.44%,Blue Clay Farms, NC,11
28961,-69.53%,Starkville, CO,39
28962,-69.57%,De Borgia, MT,21
28963,-69.61%,Loma Linda West, TX,31
28964,-69.64%,Three Rocks, CA,51
28965,-69.70%,Mcmullen, AL,20
28965,-69.70%,Wightmans Grove, OH,10
28967,-69.79%,Frenchtown-Rumbly, MD,29
28968,-69.88%,Hill View Heights, WY,50
28969,-70.00%,Valley-Hi, PA,6
28969,-70.00%,Warm River, ID,3
28971,-70.08%,Los Arcos, TX,38
28972,-70.09%,Eglin, FL,"2,417"
28973,-70.18%,Riverside, GA,17
28974,-70.27%,Oak Hill, AL,11
28974,-70.27%,San Acacio, CO,11
28976,-70.31%,Wahak Hotrontk, AZ,38
28977,-70.32%,Powellton, WV,533
28978,-70.37%,Allen, MD,88
28979,-70.44%,La Pine, OR,"1,714"
28980,-70.45%,Delft Colony, CA,164
28981,-70.48%,Jennings, MD,80
28982,-70.50%,Eccles, WV,141
28983,-70.59%,Inkster, ND,30
28983,-70.59%,Hutchins, IA,10
28985,-70.72%,Raymond, OH,77
28986,-70.72%,Salineno, TX,89
28987,-70.91%,Taft, LA,48
28987,-70.91%,Spring Garden, CA,16
28989,-70.94%,Frankclay, MO,93
28990,-70.94%,Saylorsburg, PA,616
28991,-71.02%,Blaine, KY,71
28992,-71.05%,Willow Island, NE,11
28993,-71.12%,Homeworth, OH,266
28994,-71.25%,Pendleton, MO,23
28995,-71.27%,Yorktown Heights, NY,"2,290"
28996,-71.29%,Humboldt, NV,29
28997,-71.43%,Blanchard, ND,10
28997,-71.43%,Raleigh, ND,8
28997,-71.43%,Sunwest, AZ,2
28997,-71.43%,Valley City, IL,4
29001,-71.43%,Hilltop Colonia, TX,30
29002,-71.46%,Winterhaven, CA,151
29003,-71.48%,West Havre, MT,81
29004,-71.50%,Casmalia, CA,114
29005,-71.52%,Douds, IA,47
29006,-71.60%,Seconsett Island, MA,23
29007,-71.62%,Tajique, NM,42
29008,-71.71%,Mcknightstown, PA,73
29009,-71.72%,Wickliffe, OK,28
29010,-71.88%,Hazel Run, MN,18
29011,-71.98%,Flute Springs, OK,51
29012,-71.98%,Oakville, IA,123
29013,-72.00%,Chiniak, AK,14
29013,-72.00%,Rock House, AZ,14
29015,-72.09%,La Porte, CA,12
29016,-72.12%,Ko Vaya, AZ,46
29017,-72.22%,Harts, WV,656
29018,-72.22%,Lupton, AZ,20
29019,-72.33%,Foster, KY,44
29020,-72.55%,Osgood, MO,14
29021,-72.73%,Lotsee, OK,3
29022,-72.96%,Eldon, OK,268
29023,-72.97%,Garden Valley, ID,150
29024,-73.08%,Shaniko, OR,7
29025,-73.14%,Smallwood, NY,152
29026,-73.21%,Churchville, VA,60
29027,-73.33%,Catarina, TX,36
29028,-73.45%,Virgil, KS,30
29029,-73.53%,Carlisle, IN,704
29030,-73.60%,Altamont, PA,710
29031,-73.71%,Marblemount, WA,66
29032,-73.76%,Beale, CA,"1,342"
29033,-73.77%,Ranchitos Del Norte, TX,16
29034,-73.81%,Websters Crossing, NY,11
29035,-73.82%,Fairland, IN,334
29036,-73.91%,Foraker, OK,6
29037,-74.00%,Campo, CO,39
29038,-74.07%,Naukati Bay, AK,35
29038,-74.07%,Northwest Stanwood, WA,21
29038,-74.07%,Manzano, NM,14
29038,-74.07%,Clayton, ID,7
29042,-74.18%,Inavale, NE,63
29043,-74.29%,Dillon Beach, CA,82
29044,-74.30%,Wallace Ridge, LA,228
29045,-74.39%,Cardiff, AL,21
29045,-74.39%,Reader, AR,21
29047,-74.42%,Bettles, AK,11
29048,-74.49%,Caballo, NM,25
29049,-74.50%,Ixl, OK,38
29050,-74.51%,Powder River, WY,13
29050,-74.51%,Clifford, ND,13
29052,-74.62%,Fort Green, FL,118
29053,-74.65%,Honcut, CA,145
29054,-74.68%,Frystown, PA,137
29055,-74.72%,Llano Del Medio, NM,45
29056,-74.94%,Port Mansfield, TX,104
29057,-75.00%,Frank, WV,49
29057,-75.00%,Otranto, IA,7
29059,-75.39%,Sussex, VA,127
29060,-75.40%,Santa Cruz, TX,155
29061,-75.51%,Anderson, IA,12
29061,-75.51%,Crookston, NE,24
29063,-75.61%,Old Appleton, MO,20
29063,-75.61%,Caledonia, ND,10
29065,-75.67%,Chelan Falls, WA,201
29066,-75.68%,Pleasanton, NM,45
29067,-75.73%,South End, MN,25
29068,-75.74%,Bedford, WY,41
29069,-75.79%,Peoa, UT,100
29070,-75.84%,Mi Ranchito Estate, TX,115
29071,-75.86%,Grand Acres, TX,49
29071,-75.86%,Tanquecitos South Acres Ii, TX,91
29071,-75.86%,Green Grass, SD,14
29071,-75.86%,Ferry, AK,7
29071,-75.86%,Newkirk, NM,7
29071,-75.86%,Bowmore, NC,35
29077,-76.06%,Wasola, MO,45
29078,-76.10%,Lake Meredith Estates, TX,158
29079,-76.13%,Quemado, TX,58
29080,-76.32%,Delmita, TX,63
29081,-76.34%,Ronco, PA,62
29082,-76.36%,Rincon, NM,52
29083,-76.59%,Hopewell Junction, NY,611
29084,-76.72%,Comobabi, AZ,54
29085,-76.79%,Oyehut, WA,13
29086,-76.80%,Stanfield, AZ,151
29087,-76.92%,Impact, TX,9
29087,-76.92%,Lake Harbor, FL,45
29089,-77.01%,Garfield, NM,43
29090,-77.11%,Willow Creek, AK,46
29091,-77.14%,Heeney, CO,16
29092,-77.17%,Spring Hill, IA,21
29093,-77.27%,Almanor, CA,10
29093,-77.27%,Redstone, CO,10
29095,-77.33%,La Esperanza, TX,17
29095,-77.33%,Gideon, OK,17
29097,-77.36%,Foundryville, PA,60
29098,-77.46%,Zortman, MT,16
29099,-77.66%,Scott, AR,21
29100,-77.78%,White Rock, SD,4
29100,-77.78%,Goodnight, MO,4
29102,-77.85%,Marienthal, KS,33
29103,-77.88%,White Swan, WA,671
29104,-77.95%,Beryl Junction, UT,86
29105,-78.00%,Niarada, MT,11
29106,-78.07%,Grantville, KS,66
29107,-78.13%,Johnson, MN,7
29108,-78.15%,Branch, LA,123
29109,-78.29%,Saint George, AK,33
29110,-78.40%,Blyn, WA,35
29111,-78.85%,Relampago, TX,22
29112,-79.01%,Las Palmas, TX,17
29113,-79.06%,Mohave Valley, AZ,"2,868"
29114,-79.07%,Braddock, ND,9
29115,-79.17%,Sugartown, LA,10
29116,-79.26%,Leando, IA,28
29117,-79.31%,Long Lake, SD,12
29117,-79.31%,Okaton, SD,6
29119,-79.41%,Phelps City, MO,7
29120,-79.59%,Ravanna, MO,40
29121,-79.65%,Los Nopalitos, TX,35
29122,-79.73%,Parshall, CO,15
29123,-79.78%,Los Alvarez, TX,290
29124,-80.00%,Pablo Pena, TX,63
29124,-80.00%,Funkley, MN,3
29124,-80.00%,Lakeside, CO,4
29127,-80.21%,Fremont, MO,38
29128,-80.59%,Christopher Creek, AZ,73
29129,-80.85%,Antler, ND,9
29130,-80.95%,Kinbrae, MN,4
29130,-80.95%,Corning, MO,4
