Rank,Land Area (sq mi),City,State,Population
6707,5.4,Turrell, AR,484
19986,0.97,Turtle Creek, PA,"5,335"
11117,2.87,Turtle Lake, WI,"1,168"
23393,0.58,Turtle Lake, MT,18
24077,0.51,Turtle Lake, ND,488
20965,0.85,Turtle Lake CDP, WI,343
18573,1.11,Turtle River, MN,86
25601,0.37,Turton, SD,42
4146,8.91,Tusayan, AZ,327
323,60.23,Tuscaloosa, AL,"93,325"
22158,0.71,Tuscarawas, OH,"1,365"
9615,3.5,Tuscarora, PA,964
28829,0.09,Tuscarora, NY,74
11432,2.74,Tuscola, IL,"4,307"
21829,0.75,Tuscola, TX,793
7437,4.81,Tusculum, TN,"2,659"
4231,8.75,Tuscumbia, AL,"8,565"
25862,0.34,Tuscumbia, MO,237
21555,0.78,Tushka, OK,321
12899,2.26,Tuskahoma, OK,138
2159,16.09,Tuskegee, AL,"9,435"
3289,11.08,Tustin, CA,"77,765"
18987,1.06,Tustin, WI,88
25362,0.39,Tustin, MI,189
1033,28.79,Tuttle, OK,"6,252"
14936,1.76,Tuttle, CA,17
27096,0.25,Tuttle, ND,80
5056,7.35,Tuttletown, CA,949
1672,20.05,Tutuilla, OR,490
17135,1.33,Tutwiler, MS,"3,530"
11681,2.66,Tuxedo Park, NY,538
5153,7.19,Twain, CA,82
9247,3.7,Twain Harte, CA,"2,374"
345,59.14,Twentynine Palms, CA,"25,601"
15625,1.61,Twilight, PA,265
24181,0.5,Twilight, WV,151
9881,3.37,Twin, AL,376
20114,0.96,Twin Bridges, MT,299
25172,0.41,Twin Brooks, SD,60
9469,3.57,Twin City, GA,"2,051"
1877,18.1,Twin Falls, ID,"45,362"
8461,4.13,Twin Forks, NM,99
8713,3.97,Twin Grove, IL,"1,803"
7832,4.54,Twin Groves, AR,413
1428,22.77,Twin Hills, AK,93
12524,2.37,Twin Lake, MI,"1,858"
4086,9.02,Twin Lakes, NM,895
4557,8.18,Twin Lakes, WI,"6,033"
8370,4.17,Twin Lakes, WA,117
15428,1.65,Twin Lakes, CO,"6,332"
16261,1.49,Twin Lakes, IA,288
18005,1.19,Twin Lakes, VA,"1,986"
22332,0.69,Twin Lakes, CA,"5,212"
24286,0.49,Twin Lakes, MN,198
5482,6.73,Twin Lakes CDP, CO,153
11626,2.67,Twin Lakes CDP, MN,182
12426,2.4,Twin Oaks, OK,401
26843,0.27,Twin Oaks, MO,317
17433,1.28,Twin Rivers, NJ,"7,402"
20801,0.87,Twin Valley, MN,771
19972,0.97,Twining, MI,169
2585,13.77,Twinsburg, OH,"18,784"
26563,0.29,Twinsburg Heights, OH,939
18065,1.18,Twisp, WA,"1,027"
27153,0.25,Two Buttes, CO,72
10040,3.3,Two Harbors, MN,"3,672"
1101,27.67,Two Rivers, AK,441
6018,6.09,Two Rivers, WI,"11,577"
1831,18.53,Two Strike, SD,425
21545,0.78,Ty Ty, GA,986
17309,1.3,Tyaskin, MD,192
12651,2.33,Tybee Island, GA,"3,049"
7511,4.75,Tye, TX,"1,167"
9186,3.73,Tygh Valley, OR,165
11108,2.87,Tyhee, ID,"1,123"
399,53.86,Tyler, TX,"99,344"
14042,1.97,Tyler, MN,"1,210"
20090,0.96,Tyler Run, PA,"1,472"
23237,0.59,Tylersburg, PA,90
10082,3.28,Tylertown, MS,"1,652"
9694,3.46,Tynan, TX,318
2444,14.46,Tyndall, FL,"3,330"
15788,1.58,Tyndall, SD,"1,188"
273,67.86,Tyonek, AK,226
2797,12.85,Tyro, NC,"3,555"
23902,0.53,Tyro, KS,254
2892,12.47,Tyrone, GA,"7,028"
13751,2.04,Tyrone, PA,"5,433"
25094,0.41,Tyrone, OK,812
25974,0.34,Tyrone, NM,721
16124,1.51,Tyronza, AR,917
8226,4.26,Tysons Corner, VA,"21,828"
17100,1.34,Ubly, MI,750
21518,0.78,Ucon, ID,"1,546"
23441,0.57,Udall, KS,803
26184,0.32,Udell, IA,34
27459,0.22,Uehling, NE,300
49,247.52,Ugashik, AK,19
12418,2.4,Uhland, TX,"1,263"
11258,2.81,Uhrichsville, OH,"5,408"
18999,1.06,Uintah, UT,"1,254"
7622,4.67,Ukiah, CA,"15,956"
27230,0.24,Ukiah, OR,196
18384,1.14,Ulen, MN,573
29056,0.06,Ulen, IN,119
11256,2.81,Ullin, IL,473
1661,20.15,Ulm, MT,541
27036,0.25,Ulm, AR,187
11440,2.74,Ulmer, SC,52
8566,4.05,Ulysses, PA,639
10312,3.18,Ulysses, KS,"6,010"
27676,0.2,Ulysses, NE,211
10008,3.32,Umapine, OR,270
8006,4.42,Umatilla, OR,"6,998"
9631,3.49,Umatilla, FL,"3,545"
29062,0.06,Umber View Heights, MO,62
6063,6.04,Unadilla, GA,"3,716"
19198,1.04,Unadilla, NY,975
26333,0.31,Unadilla, NE,310
9367,3.63,Unalakleet, AK,708
149,111.78,Unalaska, AK,"4,536"
24075,0.51,Uncertain, TX,99
20504,0.91,Underwood, ND,746
23406,0.58,Underwood, MN,381
24593,0.46,Underwood, IA,925
6260,5.86,Underwood-Petersville, AL,"3,139"
2099,16.41,Unicoi, TN,"3,618"
3882,9.51,Union, LA,"1,060"
4021,9.16,Union, MO,"10,517"
4606,8.08,Union, SC,"8,191"
5249,7.05,Union, OH,"6,425"
9752,3.43,Union, MS,"2,024"
9979,3.33,Union, KY,"5,569"
12148,2.49,Union, OR,"1,795"
15589,1.62,Union, WA,459
21103,0.83,Union, IL,516
21197,0.82,Union, AL,292
23683,0.55,Union, IA,522
24751,0.45,Union, WV,647
26204,0.32,Union, NH,244
27631,0.21,Union, NE,202
14731,1.8,Union Beach, NJ,"6,040"
19170,1.04,Union Bridge, MD,874
21804,0.75,Union Center, WI,226
362,56.58,Union City, OK,"1,647"
1731,19.47,Union City, CA,"71,675"
1770,19.11,Union City, GA,"20,200"
3029,11.93,Union City, TN,"10,791"
13121,2.2,Union City, IN,"3,606"
14611,1.83,Union City, PA,"3,271"
16510,1.44,Union City, MI,"1,622"
17416,1.28,Union City, NJ,"68,001"
20393,0.92,Union City, OH,"1,709"
12405,2.41,Union Dale, PA,276
26428,0.3,Union Deposit, PA,429
7115,5.05,Union Gap, WA,"6,061"
12219,2.47,Union Grove, WI,"4,883"
20281,0.93,Union Grove, TX,332
23612,0.56,Union Grove, AL,77
2438,14.5,Union Hall, VA,"1,329"
29146,0.05,Union Hill, IL,61
1313,24.23,Union Hill-Novelty Hill, WA,"21,313"
9253,3.69,Union Level, VA,184
11154,2.85,Union Park, FL,"10,501"
14361,1.89,Union Point, GA,"1,501"
5571,6.63,Union Springs, AL,"3,903"
15058,1.74,Union Springs, NY,"1,330"
26909,0.26,Union Star, MO,362
14854,1.78,Union Valley, TX,295
11537,2.71,Uniondale, NY,"24,787"
27606,0.21,Uniondale, IN,308
12154,2.49,Uniontown, OH,"3,469"
13723,2.04,Uniontown, PA,"10,203"
17136,1.33,Uniontown, AL,"2,982"
20326,0.93,Uniontown, WA,455
20936,0.85,Uniontown, KY,851
27545,0.22,Uniontown, KS,439
1139,26.96,Unionville, NC,"6,180"
4078,9.03,Unionville, TN,"1,492"
11924,2.57,Unionville, PA,937
13913,2,Unionville, MO,"1,960"
20232,0.94,Unionville, MI,449
21875,0.75,Unionville, GA,"1,226"
21881,0.74,Unionville, IA,73
26284,0.31,Unionville, NY,613
27314,0.24,Unionville borough, PA,258
28163,0.16,Unionville Center, OH,266
28196,0.16,Uniopolis, OH,221
14601,1.83,Unity, ME,535
19729,0.99,Unity, WI,363
22741,0.64,Unity, OR,49
14327,1.9,Unity Village, MO,102
25667,0.36,Universal, IN,329
6518,5.58,Universal City, TX,"19,164"
5739,6.42,University, FL,"41,732"
22128,0.71,University, MS,"4,331"
16878,1.37,University At Buffalo, NY,"6,058"
4062,9.08,University CDP, FL,"30,926"
20383,0.92,University Center, VA,"3,967"
6208,5.9,University City, MO,"35,226"
23840,0.53,University Gardens, NY,"4,059"
14659,1.82,University Heights, OH,"13,404"
26797,0.27,University Heights, IA,"1,214"
16417,1.46,University Of California Davis, CA,"6,735"
18461,1.13,University Of California Merced, CA,0
23308,0.58,University Of Pittsburgh Johnstown, PA,"1,396"
14913,1.77,University Of Virginia, VA,"8,515"
3371,10.84,University Park, IL,"6,852"
8710,3.97,University Park, FL,"26,304"
9269,3.69,University Park, TX,"23,761"
15934,1.55,University Park, NM,"3,179"
21656,0.77,University Park, IA,555
24195,0.5,University Park, MD,"2,596"
4403,8.42,University Place, WA,"31,670"
26116,0.33,Upham, ND,249
2248,15.62,Upland, CA,"75,089"
10432,3.14,Upland, IN,"4,068"
22676,0.65,Upland, PA,"3,248"
25118,0.41,Upland, NE,183
29004,0.07,Uplands Park, MO,391
3751,9.84,Upper Arlington, OH,"34,191"
9074,3.79,Upper Bear Creek, CO,"1,040"
8151,4.32,Upper Brookville, NY,"1,447"
16483,1.45,Upper Elochoman, WA,163
14046,1.97,Upper Exeter, PA,640
2024,16.93,Upper Falls, WV,"3,701"
5008,7.43,Upper Fruitland, NM,"1,623"
4601,8.09,Upper Grand Lagoon, FL,"14,917"
15294,1.68,Upper Lake, CA,755
25198,0.4,Upper Marlboro, MD,646
12013,2.54,Upper Montclair, NJ,"11,637"
17817,1.22,Upper Nyack, NY,"2,020"
22597,0.66,Upper Pohatcong, NJ,"1,588"
6864,5.26,Upper Saddle River, NJ,"8,304"
3765,9.82,Upper Saint Clair, PA,"19,303"
5267,7.01,Upper Sandusky, OH,"6,792"
5241,7.06,Upper Santan Village, AZ,460
29006,0.07,Upper Stewartsville, NJ,210
10177,3.23,Upsala, MN,494
10876,2.96,Upton, WY,871
12208,2.47,Upton, MA,"3,319"
16959,1.36,Upton, KY,767
16894,1.37,Urania, LA,"1,124"
320,60.52,Urban Honolulu, HI,"345,130"
3104,11.65,Urbana, IL,"41,760"
4809,7.75,Urbana, OH,"11,587"
5623,6.56,Urbana, MD,"9,990"
13114,2.2,Urbana, IA,"1,431"
20057,0.96,Urbana, MO,416
23170,0.6,Urbancrest, OH,"1,024"
1507,21.92,Urbandale, IA,"41,157"
22096,0.72,Urbank, MN,59
25001,0.42,Urbanna, VA,505
15642,1.61,Uriah, AL,278
25195,0.4,Urich, MO,514
14833,1.78,Urie, WY,423
22273,0.7,Ursa, IL,596
20553,0.9,Ursina, PA,293
8123,4.34,Ursine, NV,135
25289,0.39,Ute, IA,433
9825,3.4,Ute Park, NM,112
2053,16.76,Utica, NY,"61,852"
10801,2.99,Utica, MS,772
15173,1.71,Utica, MI,"4,747"
15259,1.69,Utica, OH,"2,388"
16748,1.4,Utica, PA,156
16962,1.36,Utica, SC,"1,247"
17524,1.27,Utica, IN,828
20334,0.93,Utica, MN,285
20797,0.87,Utica, MO,265
24586,0.46,Utica, NE,851
26877,0.26,Utica, SD,52
27324,0.24,Utica, KS,132
10901,2.95,Utopia, TX,167
1182,26.47,Utting, AZ,99
14344,1.89,Uvalda, GA,590
4868,7.65,Uvalde, TX,"16,094"
6191,5.92,Uvalde Estates, TX,"2,408"
1065,28.37,Vacaville, CA,"93,994"
20309,0.93,Vader, WA,645
20845,0.86,Vadito, NM,279
5296,6.98,Vadnais Heights, MN,"12,770"
10847,2.98,Vado, NM,"2,781"
13314,2.15,Vaiden, MS,"1,120"
1440,22.66,Vail, AZ,"10,764"
7621,4.67,Vail, CO,"5,280"
23460,0.57,Vail, IA,385
18953,1.06,Vails Gate, NY,"3,477"
24591,0.46,Vaiva Vo, AZ,35
11932,2.57,Val Verde, CA,"2,550"
21229,0.82,Val Verde Park, TX,"2,474"
17621,1.25,Valatie, NY,"1,791"
16395,1.46,Valders, WI,"1,042"
4833,7.71,Valdese, NC,"4,468"
58,216.24,Valdez, AK,"4,002"
15632,1.61,Valdez, CO,22
718,35.83,Valdosta, GA,"56,324"
16342,1.47,Vale, SD,170
18396,1.14,Vale, OR,"1,812"
19937,0.98,Vale Summit, MD,47
13921,2,Valencia, NM,"2,258"
25997,0.33,Valencia, PA,617
3503,10.44,Valencia West, AZ,"10,051"
13042,2.22,Valentine, NE,"2,763"
15699,1.59,Valentine, AZ,38
24328,0.49,Valentine, TX,121
29125,0.05,Valeria, IA,65
21109,0.83,Valhalla, NY,"3,219"
18475,1.12,Valier, IL,633
20392,0.92,Valier, MT,573
13837,2.01,Valinda, CA,"23,818"
50,243.89,Valle, AZ,481
7982,4.44,Valle Crucis, NC,360
23729,0.55,Valle Hermoso, TX,0
27724,0.2,Valle Verde, TX,0
3013,11.99,Valle Vista, AZ,"2,024"
5396,6.87,Valle Vista, CA,"15,995"
28930,0.08,Valle Vista, TX,263
4332,8.56,Vallecito, CA,573
936,30.67,Vallejo, CA,"118,078"
3307,11.03,Valley, AL,"9,456"
9499,3.56,Valley, NE,"1,909"
24959,0.43,Valley, WA,203
8470,4.12,Valley Acres, CA,717
16683,1.41,Valley Bend, WV,472
26915,0.26,Valley Brook, OK,677
1115,27.43,Valley Center, CA,"9,872"
5329,6.95,Valley Center, KS,"6,449"
9685,3.46,Valley City, ND,"6,636"
27736,0.2,Valley City, IL,4
8163,4.31,Valley Cottage, NY,"10,185"
6967,5.18,Valley Falls, SC,"5,886"
9609,3.5,Valley Falls, RI,"12,108"
21676,0.77,Valley Falls, KS,"1,149"
24561,0.46,Valley Falls, NY,502
11719,2.64,Valley Ford, CA,167
817,33.5,Valley Grande, AL,"3,951"
16743,1.4,Valley Green, PA,"3,761"
23714,0.55,Valley Grove, WV,320
9672,3.47,Valley Head, AL,642
19934,0.98,Valley Head, WV,273
22975,0.62,Valley Hi, OH,302
12697,2.32,Valley Hill, NC,"2,316"
19304,1.03,Valley Home, CA,292
21819,0.75,Valley Mills, TX,"1,449"
9039,3.8,Valley Park, MO,"6,980"
12072,2.52,Valley Park, OK,30
18380,1.14,Valley Ranch, CA,68
3735,9.87,Valley Springs, CA,"3,631"
21236,0.82,Valley Springs, SD,701
23876,0.53,Valley Springs, AR,218
9643,3.48,Valley Stream, NY,"37,764"
6669,5.44,Valley View, OH,"1,975"
9158,3.75,Valley View, PA,"1,582"
9544,3.54,Valley View, TX,"1,027"
21553,0.78,Valley View CDP, PA,"2,670"
3434,10.67,Valley Wells, CA,0
24147,0.5,Valley-Hi, PA,6
28270,0.15,Valleyview village, OH,805
21620,0.77,Valliant, OK,834
21723,0.76,Vallonia, IN,252
9457,3.58,Valmeyer, IL,"1,407"
26807,0.27,Valmont, CO,124
9326,3.66,Valmy, NV,7
2261,15.53,Valparaiso, IN,"31,745"
3056,11.85,Valparaiso, FL,"5,109"
23533,0.56,Valparaiso, NE,735
2574,13.81,Valrico, FL,"36,603"
16314,1.48,Vamo, FL,"4,752"
10831,2.98,Van, TX,"2,642"
23157,0.6,Van, WV,109
8535,4.07,Van Alstyne, TX,"3,101"
26957,0.26,Van Bibber Lake, IN,307
2276,15.45,Van Buren, AR,"22,955"
8344,4.19,Van Buren, ME,"1,999"
13886,2,Van Buren, MO,"1,077"
23312,0.58,Van Buren, IN,764
26959,0.26,Van Buren, OH,504
21476,0.79,Van Dyne, WI,331
20791,0.87,Van Etten, NY,558
11186,2.84,Van Horn, TX,"2,264"
22840,0.63,Van Horne, IA,742
17452,1.28,Van Meter, IA,"1,463"
14620,1.83,Van Tassell, WY,7
4951,7.51,Van Vleck, TX,"2,168"
25452,0.38,Van Voorhis, PA,139
5062,7.32,Van Wert, OH,"10,859"
26048,0.33,Van Wert, IA,197
3597,10.18,Vance, AL,"1,274"
24132,0.51,Vance, SC,107
15156,1.71,Vanceboro, NC,"1,092"
17501,1.27,Vanceburg, KY,"1,554"
549,43.15,Vancleave, MS,"6,147"
482,46.46,Vancouver, WA,"165,554"
2916,12.34,Vandalia, OH,"15,220"
4595,8.1,Vandalia, IL,"6,247"
12965,2.24,Vandalia, MO,"4,019"
19802,0.99,Vandalia, MI,322
16068,1.52,Vandemere, NC,291
1492,22.03,Vandenberg, CA,"3,464"
6886,5.25,Vandenberg Village, CA,"7,133"
9152,3.75,Vander, NC,"1,070"
14291,1.91,Vanderbilt, TX,366
18452,1.13,Vanderbilt, MI,609
27973,0.18,Vanderbilt, PA,443
7769,4.57,Vandercook Lake, MI,"4,690"
16951,1.36,Vandergrift, PA,"5,142"
26595,0.29,Vandervoort, AR,113
1629,20.47,Vandiver, AL,"1,090"
26401,0.3,Vandiver, MO,110
17236,1.31,Vandling, PA,717
28488,0.13,Vanduser, MO,194
22656,0.65,Vanleer, TN,387
25803,0.35,Vanlue, OH,396
7792,4.56,Vann Crossroads, NC,324
10746,3.01,Vansant, VA,433
26079,0.33,Vantage, WA,9
16970,1.36,Vardaman, MS,"1,199"
26763,0.27,Varina, IA,108
26456,0.3,Varna, IL,418
20951,0.85,Varnado, LA,367
20486,0.91,Varnamtown, NC,556
9916,3.36,Varnell, GA,"1,766"
8979,3.83,Varnville, SC,"2,294"
683,36.92,Vashon, WA,"10,447"
10080,3.28,Vass, NC,604
7373,4.86,Vassar, KS,723
13393,2.12,Vassar, MI,"2,662"
6493,5.6,Vaughn, NM,509
9470,3.57,Vaughn, MT,804
12746,2.3,Vaughn, WA,498
28031,0.17,Vaughnsville, OH,231
26235,0.31,Veblen, SD,436
11509,2.72,Veedersburg, IN,"2,126"
18838,1.08,Vega, TX,813
21048,0.84,Veguita, NM,219
11964,2.55,Velarde, NM,251
28110,0.16,Velda Village, MO,"1,252"
28583,0.12,Velda Village Hills, MO,917
16706,1.41,Velma, OK,727
21131,0.83,Velva, ND,"1,008"
26711,0.27,Venango, PA,205
27133,0.25,Venango, NE,138
28419,0.13,Venedocia, OH,140
26589,0.29,Venedy, IL,108
3345,10.91,Venersborg, WA,"3,600"
11923,2.57,Veneta, OR,"4,633"
14595,1.83,Venetian Village, IL,"2,852"
1375,23.33,Venetie, AK,171
2304,15.27,Venice, FL,"21,121"
14664,1.82,Venice, IL,"1,751"
19608,1,Venice, LA,217
24359,0.48,Venice, NE,63
12314,2.44,Venice Gardens, FL,"7,381"
19193,1.04,Ventana, AZ,53
14114,1.95,Ventnor City, NJ,"10,632"
13794,2.03,Ventress, LA,"1,060"
6641,5.46,Ventura, NM,285
14870,1.77,Ventura, IA,667
29058,0.06,Venturia, ND,27
10827,2.99,Venus, TX,"3,110"
23721,0.55,Vera, OK,130
28756,0.1,Vera Cruz, IN,106
5302,6.98,Verde Village, AZ,"12,739"
28011,0.17,Verdel, NE,53
26083,0.33,Verden, OK,495
8371,4.17,Verdi, CA,92
9886,3.37,Verdi, NV,"1,509"
23703,0.55,Verdigre, NE,525
6274,5.85,Verdigris, OK,"4,117"
27085,0.25,Verdon, SD,2
27309,0.24,Verdon, NE,207
11631,2.67,Verdunville, WV,839
16414,1.46,Vergas, MN,273
12334,2.43,Vergennes, VT,"2,579"
25771,0.35,Vergennes, IL,322
3365,10.85,Verlot, WA,93
3440,10.66,Vermilion, OH,"10,415"
21726,0.76,Vermilion, IL,239
8611,4.03,Vermillion, SD,"10,697"
20075,0.96,Vermillion, MN,483
27228,0.24,Vermillion, KS,95
17589,1.26,Vermont, IL,754
17539,1.26,Vermontville, MI,782
7704,4.61,Vernal, UT,"9,882"
19929,0.98,Verndale, MN,617
4721,7.9,Vernon, TX,"11,005"
4941,7.53,Vernon, UT,250
6238,5.88,Vernon, AL,"2,185"
7228,4.97,Vernon, CA,59
7500,4.76,Vernon, FL,"1,402"
18416,1.13,Vernon, CO,13
20179,0.95,Vernon, NY,"1,079"
20448,0.91,Vernon, IL,99
22349,0.69,Vernon, MI,"1,020"
23510,0.57,Vernon, AZ,35
27305,0.24,Vernon, IN,334
10937,2.94,Vernon Center, NJ,"2,011"
24269,0.49,Vernon Center, MN,330
4836,7.71,Vernon Hills, IL,"25,535"
11620,2.68,Vernon Valley, NJ,"1,416"
25826,0.35,Vernonburg, GA,116
15648,1.6,Vernonia, OR,"2,052"
3182,11.44,Vero Beach, FL,"15,577"
3573,10.25,Vero Beach South, FL,"23,343"
2950,12.24,Verona, KY,"1,232"
4934,7.54,Verona, VA,"3,405"
5850,6.3,Verona, WI,"11,353"
9211,3.72,Verona, MS,"3,052"
14415,1.88,Verona, NY,576
20798,0.87,Verona, MO,630
24137,0.51,Verona, PA,"2,502"
24644,0.46,Verona, OH,473
27091,0.25,Verona, ND,74
28141,0.16,Verona, IL,235
15686,1.6,Verona Walk, FL,"2,375"
22918,0.62,Verplanck, NY,"1,634"
8040,4.39,Versailles, KY,"8,908"
12666,2.33,Versailles, MO,"2,496"
14465,1.87,Versailles, OH,"2,685"
16111,1.51,Versailles, IN,"2,007"
20278,0.93,Versailles, IL,449
24327,0.49,Versailles, PA,"1,634"
18210,1.16,Vesper, WI,640
25179,0.41,Vesta, MN,306
1742,19.41,Vestavia Hills, AL,"34,061"
17097,1.34,Veteran, WY,10
16462,1.45,Vevay, IN,"1,379"
13616,2.07,Veyo, UT,340
17122,1.33,Vian, OK,"1,510"
25218,0.4,Viborg, SD,862
15146,1.72,Viburnum, MO,731
21031,0.84,Vicco, KY,304
24913,0.43,Vici, OK,859
25011,0.42,Vickery, OH,159
104,142.91,Vicksburg, AZ,"1,025"
843,32.98,Vicksburg, MS,"23,559"
10743,3.01,Vicksburg, MI,"2,894"
24467,0.47,Vicksburg, PA,233
9727,3.44,Victor, ID,"2,247"
16879,1.37,Victor, NY,"2,798"
17616,1.26,Victor, CA,605
24336,0.48,Victor, IA,996
24749,0.45,Victor, MT,903
26785,0.27,Victor, CO,382
735,35.48,Victoria, TX,"64,275"
4655,8.01,Victoria, MN,"7,845"
11240,2.82,Victoria, VA,"1,832"
22565,0.66,Victoria, IL,348
23275,0.59,Victoria, KS,"1,129"
26347,0.31,Victoria, AR,52
29252,0.01,Victoria Vera, TX,110
249,73.18,Victorville, CA,"119,603"
28304,0.15,Victory Gardens, NJ,"1,646"
12416,2.4,Victory Lakes, NJ,"1,833"
23912,0.53,Victory Village, NY,499
1978,17.27,Vidalia, GA,"10,596"
11851,2.59,Vidalia, LA,"4,238"
19957,0.97,Vidette, GA,117
3090,11.72,Vidor, TX,"10,844"
6636,5.47,Vienna, GA,"3,880"
8020,4.41,Vienna, VA,"16,173"
9066,3.79,Vienna, WV,"10,654"
9673,3.47,Vienna, LA,447
10976,2.92,Vienna, NJ,754
11166,2.85,Vienna, IL,"1,383"
18929,1.06,Vienna, MO,788
21012,0.84,Vienna, SD,57
27855,0.19,Vienna, MD,204
13274,2.16,Vienna Bend, LA,"1,477"
20103,0.96,Vienna Center, OH,803
7092,5.07,Viera East, FL,"10,998"
4152,8.9,Viera West, FL,"8,163"
14568,1.84,View Park-Windsor Hills, CA,"11,374"
24074,0.51,Viking, MN,120
12679,2.32,Vilas, SD,10
28498,0.13,Vilas, CO,212
27828,0.19,Villa Del Sol, TX,46
16202,1.5,Villa Grove, IL,"2,270"
20083,0.96,Villa Heights, VA,605
9346,3.65,Villa Hills, KY,"7,359"
26671,0.28,Villa Pancho, TX,582
7572,4.71,Villa Park, IL,"22,073"
13567,2.08,Villa Park, CA,"5,911"
2491,14.24,Villa Rica, GA,"14,266"
7378,4.86,Villa Ridge, MO,"2,630"
25982,0.33,Villa Verde, TX,711
18256,1.15,Village Green, NY,"3,722"
14446,1.87,Village Green-Green Ridge, PA,"7,804"
24833,0.44,Village Of Clarkston, MI,852
18295,1.15,Village Of Grosse Pointe Shores, MI,"3,031"
6876,5.26,Village Of Oak Creek, AZ,"6,341"
20171,0.95,Village Of The Branch, NY,"1,965"
12964,2.24,Village Saint George, LA,"7,190"
17957,1.2,Village Shires, PA,"4,069"
14876,1.77,Villano Beach, FL,"2,808"
5091,7.27,Villanueva, NM,252
21402,0.8,Villard, MN,288
29026,0.07,Villarreal, TX,234
7657,4.65,Villas, FL,"10,464"
8869,3.88,Villas, NJ,"9,199"
8633,4.02,Ville Platte, LA,"7,336"
14299,1.9,Villisca, IA,"1,282"
5220,7.08,Vilonia, AR,"4,091"
7448,4.8,Vina, AL,358
17005,1.35,Vina, CA,161
5020,7.41,Vincennes, IN,"18,233"
1721,19.57,Vincent, AL,"1,850"
16359,1.47,Vincent, CA,"15,922"
25416,0.38,Vincent, OH,365
27025,0.25,Vincent, IA,219
8824,3.91,Vinco, PA,"1,175"
7628,4.67,Vine Grove, KY,"5,296"
16181,1.5,Vine Hill, CA,"4,296"
3908,9.45,Vinegar Bend, AL,249
271,68.42,Vineland, NJ,"60,985"
3964,9.32,Vineland, MN,"1,008"
23505,0.57,Vineland, CO,121
1983,17.21,Vineyard, CA,"25,640"
8100,4.35,Vineyard, UT,421
17745,1.23,Vineyard Haven, MA,"2,384"
11937,2.56,Vineyard Lake, MI,900
14106,1.95,Vineyards, FL,"3,643"
17462,1.28,Vining, MN,49
23429,0.57,Vining, IA,78
27470,0.22,Vining, KS,41
10456,3.13,Vinings, GA,"10,221"
6108,6,Vinita, OK,"5,637"
22081,0.72,Vinita Park, MO,"1,776"
29086,0.06,Vinita Terrace, MO,230
7194,5,Vinton, LA,"3,391"
7537,4.74,Vinton, IA,"5,211"
10366,3.16,Vinton, VA,"8,129"
12140,2.5,Vinton, TX,"1,529"
18094,1.18,Vinton, OH,252
24488,0.47,Vintondale, PA,410
11612,2.68,Viola, NY,"6,558"
17292,1.3,Viola, AR,573
19604,1,Viola, WI,713
21034,0.84,Viola, IL,"1,013"
27867,0.18,Viola, DE,178
28028,0.17,Viola, TN,58
28113,0.16,Viola, KS,166
8802,3.93,Violet, LA,"6,102"
14622,1.83,Virden, IL,"3,600"
27468,0.22,Virden, NM,128
19320,1.02,Virgie, KY,264
13445,2.11,Virgil, IL,347
19645,1,Virgil, SD,13
23582,0.56,Virgil, KS,30
22960,0.62,Virgilina, VA,157
2108,16.37,Virgin, UT,483
1793,18.85,Virginia, MN,"8,671"
18095,1.18,Virginia, IL,"1,369"
28772,0.1,Virginia, NE,55
46,249.02,Virginia Beach, VA,"445,623"
20143,0.95,Virginia City, MT,209
20815,0.87,Virginia City, NV,673
26487,0.29,Virginia Gardens, FL,"2,632"
18391,1.14,Virginville, PA,206
9050,3.8,Viroqua, WI,"4,378"
703,36.25,Visalia, CA,"126,942"
1819,18.68,Vista, CA,"96,181"
28468,0.13,Vista, MO,40
9847,3.39,Vista Center, NJ,"2,127"
2155,16.12,Vista Santa Rosa, CA,"2,815"
7412,4.83,Vista West, WY,904
6596,5.5,Vivian, LA,"3,682"
15097,1.73,Vivian, SD,76
25658,0.36,Vivian, WV,28
28655,0.11,Volant, PA,115
348,58.56,Volcano, HI,"2,603"
16197,1.5,Volcano, CA,115
13450,2.11,Volente, TX,716
20435,0.91,Volga, SD,"2,259"
21535,0.78,Volga, IA,216
27740,0.2,Volin, SD,152
8808,3.92,Volo, IL,"3,658"
8066,4.37,Volta, CA,257
25210,0.4,Voltaire, ND,54
14353,1.89,Von Ormy, TX,"1,031"
27492,0.22,Vona, CO,58
4103,8.98,Vonore, TN,"1,585"
22098,0.72,Voorhees, NJ,775
13336,2.14,Voorheesville, NY,"2,813"
12221,2.47,Vowinckel, PA,141
16184,1.5,Vredenburgh, AL,142
4158,8.89,Wabash, IN,"10,534"
4529,8.22,Wabasha, MN,"2,693"
12274,2.45,Wabasso, FL,824
20908,0.85,Wabasso, MN,641
17866,1.22,Wabasso Beach, FL,"1,630"
25637,0.36,Wabbaseka, AR,228
12366,2.42,Wabeno, WI,530
27335,0.23,Wachapreague, VA,203
8328,4.2,Wacissa, FL,150
197,88.96,Waco, TX,"127,796"
14574,1.84,Waco, GA,574
21500,0.79,Waco, NC,294
26983,0.26,Waco, MO,59
27401,0.23,Waco, NE,269
8122,4.34,Waconia, MN,"11,230"
4144,8.91,Wacousta, MI,"1,347"
13205,2.18,Waddington, NY,813
5948,6.17,Wade, MS,821
14814,1.79,Wade, NC,477
4119,8.96,Wade Hampton, SC,"19,586"
6730,5.38,Wadena, MN,"4,033"
